transaction_amount,transaction_frequency,transaction_hour,pin_attempts,device_change_count,new_recipient,location_change,upi_id_age_days,avg_transaction_amount,state,merchant_category,dob_year,is_fraud
3322.52,12,2,3,0,0,1,39,1938.33,West Bengal,Travel,1992,1
2389.48,5,13,1,1,0,1,454,1619.56,West Bengal,Healthcare,1982,0
5712.04,23,23,3,2,1,1,32,7400.38,West Bengal,Healthcare,1978,1
2972.16,9,12,1,0,0,1,534,2939.45,Telangana,Entertainment,1992,0
408.1,9,11,1,0,0,0,143,433.39,Tamil Nadu,Travel,1997,0
1003.76,8,12,1,0,0,1,701,2374.34,Delhi,Food,1987,0
7152.99,14,4,2,2,1,1,21,1515.37,Gujarat,Travel,1973,1
1565.55,4,10,1,1,0,0,16,1372.42,Uttar Pradesh,Healthcare,1970,0
524.16,3,12,1,0,0,0,422,1835.8,Tamil Nadu,Fuel,1994,0
729.08,2,16,1,0,0,0,120,240.13,West Bengal,Clothing,1970,0
1180.23,6,17,1,1,0,0,346,1455.18,West Bengal,Travel,1999,0
383.82,6,20,1,0,0,1,669,977.19,West Bengal,Healthcare,1999,0
3284.99,6,13,1,1,0,0,661,521.81,Tamil Nadu,Entertainment,1984,0
2364.41,4,21,1,0,0,1,666,583.38,Gujarat,Electronics,1989,0
9591.46,6,3,4,1,0,0,9,1198.73,Uttar Pradesh,Fuel,1988,1
792.87,5,6,1,0,0,0,407,103.04,West Bengal,Entertainment,1999,0
3813.93,1,21,1,0,0,1,131,919.7,Uttar Pradesh,Utilities,1988,0
866.92,7,21,1,0,0,0,421,1256.35,Rajasthan,Education,1991,0
449.99,2,15,1,1,0,0,200,1570.96,Uttar Pradesh,Utilities,1985,0
1864.24,4,14,1,1,0,1,513,318.78,Gujarat,Food,1982,0
737.47,7,17,1,1,0,0,77,1883.08,Karnataka,Grocery,1990,0
1287.21,19,2,4,0,0,2,37,7830.98,Maharashtra,Healthcare,1974,1
457.48,9,18,1,1,0,1,149,1481.95,Telangana,Utilities,1999,0
71.51,7,15,1,1,0,0,402,386.82,West Bengal,Entertainment,1993,0
920.97,2,16,1,1,0,1,172,275.4,Rajasthan,Electronics,1975,0
1423.27,3,12,1,0,0,1,714,230.58,Maharashtra,Fuel,1970,0
1609.44,2,6,1,1,0,0,313,1560.58,Rajasthan,Entertainment,1976,0
3743.17,1,8,1,0,0,1,184,491.8,Kerala,Utilities,1987,0
1272.56,4,6,1,1,0,0,367,1426.68,Uttar Pradesh,Entertainment,1983,0
487.76,7,20,1,0,0,0,5,287.47,Karnataka,Fuel,1979,0
3787.3,8,13,1,1,0,0,441,1517.86,Tamil Nadu,Utilities,1973,0
879.46,3,6,1,1,0,1,472,1363.18,Rajasthan,Education,1996,0
1460.72,6,11,1,0,0,1,587,3068.6,Kerala,Utilities,1995,0
795.61,7,16,1,0,0,1,168,267.0,Kerala,Utilities,1972,0
53.48,3,12,1,1,0,1,575,701.13,Rajasthan,Food,1978,0
21.31,6,19,1,0,0,0,52,1481.15,Maharashtra,Grocery,1970,0
2983.41,1,12,1,1,0,1,277,28.6,West Bengal,Clothing,1981,0
2715.73,1,20,1,1,0,0,589,258.02,Gujarat,Entertainment,1997,0
831.08,5,11,1,0,0,0,133,2308.51,Maharashtra,Utilities,1996,0
981.62,3,18,1,1,0,1,68,2691.73,Kerala,Healthcare,1985,0
206.29,7,19,1,0,0,0,577,45.21,Kerala,Utilities,1996,0
5163.03,18,1,2,1,0,2,27,2565.76,Karnataka,Entertainment,1989,1
473.36,7,7,1,0,0,0,592,58.3,West Bengal,Clothing,1980,0
498.48,6,6,1,0,0,1,178,809.59,Karnataka,Fuel,1970,0
815.23,5,15,1,1,0,0,370,107.41,Kerala,Entertainment,1989,0
1626.39,5,15,1,0,0,1,184,3014.32,Gujarat,Utilities,1982,0
12548.24,16,3,3,0,0,1,2,1528.04,Karnataka,Clothing,1979,1
4123.78,6,7,1,1,0,1,531,2456.0,Uttar Pradesh,Grocery,1976,0
3586.38,16,3,4,1,0,1,59,1313.47,Telangana,Food,1988,1
371.43,2,15,1,0,0,1,142,420.25,Kerala,Fuel,1990,0
766.57,5,19,1,1,0,0,347,583.78,Kerala,Electronics,1975,0
453.07,3,15,1,0,0,0,79,580.61,Tamil Nadu,Education,1978,0
1238.85,7,19,1,0,0,1,234,294.44,Karnataka,Entertainment,1999,0
1791.6,4,5,2,2,1,0,2,6203.24,West Bengal,Clothing,1997,1
742.74,2,18,1,0,0,0,576,1014.73,Delhi,Food,1986,0
2156.43,1,9,1,0,0,0,245,463.94,Maharashtra,Clothing,1979,0
2408.2,1,13,1,0,0,1,577,581.0,Kerala,Clothing,1975,0
3683.88,6,12,1,1,0,1,202,771.07,Gujarat,Fuel,1994,0
2597.5,1,16,1,0,0,0,680,906.78,Uttar Pradesh,Electronics,1987,0
469.91,9,20,1,0,0,0,435,304.39,Tamil Nadu,Electronics,1981,0
1099.79,6,9,1,1,0,0,95,10.0,Uttar Pradesh,Electronics,1995,0
1438.84,4,21,1,1,0,1,483,617.99,Uttar Pradesh,Healthcare,1977,0
607.17,6,10,1,0,0,1,659,302.89,Tamil Nadu,Utilities,1992,0
307.17,7,18,1,1,0,0,153,4857.68,Rajasthan,Grocery,1992,0
1166.75,5,9,1,1,0,1,187,2464.44,Uttar Pradesh,Grocery,1992,0
1712.27,1,15,1,0,0,1,114,243.74,Kerala,Food,1994,0
3004.34,9,17,1,0,0,0,520,1635.88,Uttar Pradesh,Clothing,1981,0
1732.44,8,20,1,0,0,0,651,703.06,Kerala,Grocery,1978,0
33.06,2,9,1,1,0,1,21,190.74,Uttar Pradesh,Education,1982,0
3987.94,2,14,1,1,0,0,66,4262.08,Gujarat,Fuel,1970,0
1942.76,8,6,1,1,0,0,137,970.35,Kerala,Grocery,1972,0
349.05,5,15,1,0,0,1,389,2963.99,Rajasthan,Entertainment,1976,0
2442.7,6,13,1,1,0,1,497,1327.6,Uttar Pradesh,Grocery,1978,0
2325.99,5,12,1,1,0,1,306,495.29,Kerala,Entertainment,1976,0
4120.44,14,5,2,2,0,0,26,3436.22,Kerala,Fuel,1982,1
1367.39,2,17,1,0,0,0,519,989.01,West Bengal,Grocery,1981,0
534.83,1,18,1,0,0,0,725,767.48,Delhi,Education,1995,0
129.21,1,17,1,1,0,0,275,216.7,Delhi,Entertainment,1994,0
8227.47,21,3,3,2,1,2,27,4223.9,Delhi,Entertainment,1970,1
652.59,4,17,1,0,0,0,433,10.0,Uttar Pradesh,Electronics,1986,0
5044.25,24,3,1,2,0,2,34,5822.29,Maharashtra,Healthcare,1998,1
1937.54,2,8,1,1,0,1,570,119.17,Uttar Pradesh,Utilities,1983,0
1138.71,5,17,1,0,0,0,581,2147.95,West Bengal,Utilities,1994,0
5711.15,8,13,1,0,0,0,306,132.54,Uttar Pradesh,Fuel,1972,0
510.98,5,21,1,0,0,1,393,4338.33,Uttar Pradesh,Education,1981,0
1523.65,7,13,1,1,0,1,696,814.48,Uttar Pradesh,Travel,1970,0
214.0,6,13,1,0,0,1,16,1257.82,West Bengal,Grocery,1977,0
546.06,5,19,1,1,0,0,712,2852.49,Delhi,Fuel,1975,0
1992.93,1,20,1,1,0,0,15,3529.67,Karnataka,Entertainment,1978,0
2220.42,5,7,1,1,0,0,180,865.45,Telangana,Utilities,1998,0
2565.92,7,8,1,1,0,0,412,172.2,Gujarat,Entertainment,1987,0
3260.53,5,21,1,1,0,0,421,336.61,Delhi,Grocery,1985,0
457.79,8,16,1,0,0,1,24,103.87,Kerala,Entertainment,1994,0
249.62,1,21,1,0,0,1,400,26.35,Gujarat,Fuel,1991,0
1685.77,2,9,1,1,0,1,363,378.02,Kerala,Utilities,1997,0
344.89,1,15,1,0,0,0,622,1371.45,Delhi,Utilities,1991,0
965.46,7,20,1,1,0,0,678,1753.08,Karnataka,Education,1977,0
399.07,6,8,1,0,0,1,190,613.28,Kerala,Travel,1974,0
92.85,3,19,1,0,0,0,484,2460.89,Tamil Nadu,Healthcare,1994,0
297.16,9,9,1,1,0,1,393,146.72,Kerala,Utilities,1991,0
1055.56,9,19,1,1,0,1,657,1511.02,Maharashtra,Education,1970,0
1629.36,1,21,1,1,0,0,402,132.06,Rajasthan,Healthcare,1974,0
1479.68,2,6,1,0,0,1,288,2906.06,Uttar Pradesh,Food,1983,0
65.49,7,17,1,1,0,0,136,1633.38,Telangana,Grocery,1979,0
1869.39,8,9,1,1,0,0,701,102.34,Rajasthan,Utilities,1983,0
72.82,3,10,1,1,0,1,243,343.21,Telangana,Travel,1970,0
1313.29,9,9,1,0,0,1,26,248.4,West Bengal,Entertainment,1974,0
805.15,1,7,1,1,0,1,449,537.41,West Bengal,Education,1995,0
563.21,1,14,1,0,0,0,380,107.61,Rajasthan,Electronics,1999,0
192.08,6,7,1,0,0,0,12,276.21,Kerala,Clothing,1974,0
220.5,1,14,1,1,0,0,543,151.7,Telangana,Fuel,1976,0
391.46,4,6,1,0,0,1,230,180.58,Maharashtra,Grocery,1980,0
592.53,2,12,1,1,0,0,589,805.04,Karnataka,Entertainment,1987,0
1369.49,1,14,1,0,0,1,277,228.22,Uttar Pradesh,Clothing,1984,0
2244.14,7,6,1,0,0,0,174,307.44,Delhi,Utilities,1992,0
784.77,3,9,1,0,0,1,238,924.11,Maharashtra,Education,1987,0
2456.45,7,19,1,1,0,1,514,1129.86,Maharashtra,Entertainment,1978,0
283.81,4,21,1,1,0,1,349,144.98,Gujarat,Grocery,1982,0
211.49,2,21,1,1,0,0,714,170.42,Uttar Pradesh,Food,1972,0
2126.74,9,21,1,0,0,0,369,1046.38,Gujarat,Travel,1988,0
27.15,8,14,1,0,0,1,348,1725.52,Karnataka,Education,1978,0
222.34,1,16,1,1,0,0,129,350.43,Uttar Pradesh,Grocery,1995,0
473.29,9,16,1,1,0,0,105,286.97,Karnataka,Fuel,1973,0
2580.66,6,20,1,0,0,1,685,200.05,Uttar Pradesh,Utilities,1997,0
1329.5,9,13,1,1,0,0,562,122.33,Delhi,Clothing,1993,0
1264.19,1,21,1,1,0,1,30,80.81,Telangana,Utilities,1998,0
496.58,3,14,1,1,0,1,263,654.25,Uttar Pradesh,Travel,1978,0
1254.92,8,20,1,1,0,1,729,1905.97,Uttar Pradesh,Education,1995,0
1768.62,9,14,1,0,0,1,549,1732.12,Telangana,Food,1989,0
1836.61,9,17,1,0,0,0,641,2373.24,Uttar Pradesh,Education,1972,0
1036.67,4,6,1,0,0,1,4,977.51,West Bengal,Entertainment,1997,0
1798.97,7,11,1,1,0,0,304,134.02,Karnataka,Food,1973,0
494.73,1,7,1,0,0,1,25,462.77,Uttar Pradesh,Food,1981,0
482.07,9,9,1,1,0,1,268,10.0,Karnataka,Electronics,1997,0
241.5,6,19,1,1,0,0,206,2230.62,Kerala,Education,1974,0
3235.38,8,13,1,1,0,1,205,1245.67,Tamil Nadu,Electronics,1972,0
2010.81,1,16,1,0,0,0,675,246.85,West Bengal,Utilities,1995,0
618.53,6,16,1,0,0,1,186,456.74,West Bengal,Food,1986,0
3972.53,2,20,1,1,0,1,444,247.3,Kerala,Travel,1982,0
251.03,4,15,1,0,0,1,393,985.13,West Bengal,Travel,1998,0
346.09,2,10,1,1,0,0,392,2080.44,Tamil Nadu,Education,1996,0
7598.39,7,8,1,0,0,0,149,2177.32,Gujarat,Entertainment,1988,0
124.64,2,10,1,0,0,0,586,84.72,Gujarat,Entertainment,1990,0
2038.38,5,10,1,1,0,0,536,216.12,Gujarat,Food,1993,0
1131.5,7,6,1,0,0,1,56,1562.57,Kerala,Food,1975,0
293.86,2,20,1,1,0,0,74,1451.99,Kerala,Clothing,1989,0
1707.94,7,17,1,1,0,1,391,327.18,Rajasthan,Education,1997,0
310.09,4,19,1,0,0,1,89,547.59,Kerala,Education,1971,0
103.98,9,21,1,1,0,0,71,239.47,Uttar Pradesh,Grocery,1971,0
1727.65,1,10,1,0,0,0,237,1695.33,Kerala,Education,1986,0
196.87,9,18,1,1,0,0,220,1522.11,Uttar Pradesh,Healthcare,1990,0
859.67,6,10,1,1,0,1,693,220.0,Delhi,Grocery,1985,0
27.84,8,13,1,1,0,0,301,182.72,Telangana,Grocery,1995,0
696.71,8,13,1,1,0,0,541,526.62,Tamil Nadu,Fuel,1999,0
2438.97,9,21,1,1,0,1,703,1954.97,West Bengal,Entertainment,1979,0
486.03,7,15,1,0,0,0,37,3291.02,Uttar Pradesh,Grocery,1980,0
36.43,3,9,1,0,0,1,288,569.5,Kerala,Education,1992,0
6476.01,24,5,2,0,0,1,45,237.95,Uttar Pradesh,Entertainment,1975,1
1043.87,8,12,1,0,0,0,418,662.66,Telangana,Utilities,1991,0
583.93,8,12,1,1,0,1,279,593.48,Karnataka,Fuel,1979,0
16.31,2,11,1,1,0,1,579,840.64,Tamil Nadu,Food,1986,0
2266.6,21,0,1,0,0,1,15,680.99,West Bengal,Healthcare,1980,1
409.9,1,9,1,0,0,0,691,1292.68,Maharashtra,Healthcare,1970,0
4800.31,9,8,1,1,0,0,711,654.94,West Bengal,Clothing,1998,0
312.21,8,10,1,1,0,1,171,478.82,Maharashtra,Education,1971,0
2963.24,1,16,1,0,0,1,537,848.08,Karnataka,Travel,1992,0
83.34,7,6,1,0,0,1,593,2071.75,Tamil Nadu,Utilities,1989,0
466.03,1,21,1,1,0,1,477,23.25,Maharashtra,Food,1984,0
1462.9,5,12,1,1,0,0,51,53.47,Kerala,Food,1996,0
682.09,1,10,1,1,0,0,662,693.4,Rajasthan,Electronics,1970,0
233.33,4,7,1,0,0,0,477,1468.09,Delhi,Education,1978,0
1231.48,2,6,1,1,0,0,216,301.13,Karnataka,Food,1974,0
164.46,5,8,1,0,0,1,604,10.0,Delhi,Clothing,1997,0
671.08,8,6,1,1,0,0,565,1497.13,Gujarat,Utilities,1979,0
2217.1,6,15,1,0,0,0,549,3831.66,Tamil Nadu,Food,1989,0
12592.53,8,23,3,1,1,1,15,6946.66,Kerala,Grocery,1999,1
7422.7,20,1,1,1,1,2,3,829.29,Gujarat,Travel,1973,1
162.55,8,11,1,0,0,0,548,220.5,Tamil Nadu,Clothing,1986,0
2075.79,6,20,1,0,0,0,159,199.53,Uttar Pradesh,Travel,1975,0
1081.34,9,18,1,0,0,0,404,1490.66,Rajasthan,Electronics,1972,0
126.65,2,7,1,0,0,1,540,45.31,Kerala,Healthcare,1974,0
1986.57,9,15,1,1,0,1,632,865.41,Karnataka,Utilities,1972,0
305.16,7,20,1,1,0,1,470,255.73,West Bengal,Grocery,1977,0
856.09,4,21,1,0,0,0,329,341.27,Telangana,Electronics,1971,0
751.21,1,9,1,1,0,0,38,1394.65,Rajasthan,Entertainment,1984,0
2648.93,3,19,1,1,0,1,649,593.43,Gujarat,Food,1974,0
167.95,9,11,1,0,0,0,13,2556.03,Kerala,Travel,1976,0
1360.61,5,16,1,0,0,1,313,169.71,West Bengal,Fuel,1978,0
1623.98,2,19,1,1,0,1,385,1052.94,Uttar Pradesh,Entertainment,1986,0
5236.68,5,15,1,0,0,0,645,1176.75,Tamil Nadu,Clothing,1997,0
2768.86,4,19,1,0,0,1,725,11.7,Karnataka,Food,1986,0
2317.52,17,4,4,0,0,2,56,1393.59,Telangana,Healthcare,1974,1
688.09,3,12,1,0,0,1,432,425.75,Kerala,Utilities,1973,0
146.83,1,12,1,1,0,1,368,30.08,Rajasthan,Education,1981,0
731.77,3,16,1,1,0,0,199,186.67,Delhi,Utilities,1974,0
1918.5,6,16,1,0,0,0,76,1642.99,West Bengal,Travel,1987,0
303.99,8,14,1,1,0,1,433,106.6,Karnataka,Fuel,1971,0
574.77,7,15,1,1,0,0,669,861.41,Tamil Nadu,Food,1977,0
940.22,5,13,1,0,0,0,715,107.94,Telangana,Travel,1988,0
36.06,9,19,1,0,0,0,341,160.18,Tamil Nadu,Utilities,1984,0
955.93,9,9,1,1,0,0,45,663.23,Rajasthan,Entertainment,1986,0
868.0,9,20,1,1,0,0,718,1046.66,Kerala,Travel,1992,0
1107.58,6,18,1,0,0,1,305,117.5,Telangana,Electronics,1983,0
3254.16,18,22,1,0,0,0,59,6553.25,Gujarat,Clothing,1989,1
969.94,2,21,1,1,0,0,494,3327.98,Uttar Pradesh,Education,1977,0
393.43,6,9,1,1,0,1,579,1113.4,Gujarat,Education,1970,0
33.19,6,8,1,1,0,0,58,78.73,Karnataka,Education,1997,0
3377.51,5,0,3,0,1,0,36,3152.49,West Bengal,Grocery,1978,1
252.74,8,7,1,0,0,0,409,195.36,Telangana,Education,1997,0
362.53,8,10,1,0,0,0,84,175.62,Telangana,Entertainment,1997,0
1142.52,1,19,1,1,0,0,356,178.15,West Bengal,Utilities,1998,0
1246.33,6,8,1,0,0,0,617,60.85,Karnataka,Grocery,1991,0
2606.46,7,20,1,1,0,1,174,234.4,Kerala,Travel,1971,0
3287.44,9,17,1,1,0,0,684,2136.22,Kerala,Healthcare,1977,0
207.36,1,9,1,1,0,1,466,194.25,West Bengal,Food,1978,0
6366.17,12,1,4,2,0,1,58,2656.17,Rajasthan,Food,1992,1
1992.34,8,9,1,0,0,0,208,594.52,Delhi,Clothing,1978,0
383.33,3,19,1,0,0,0,186,1639.28,Uttar Pradesh,Education,1986,0
847.05,9,20,1,0,0,0,469,928.07,Karnataka,Utilities,1973,0
3473.12,5,14,1,0,0,0,644,1592.15,Kerala,Clothing,1971,0
549.25,8,7,1,1,0,0,303,655.57,Uttar Pradesh,Entertainment,1994,0
1362.24,4,19,1,1,0,1,40,1724.77,West Bengal,Healthcare,1990,0
995.07,5,13,1,1,0,0,258,1868.83,Rajasthan,Grocery,1980,0
817.52,1,9,1,0,0,1,270,482.98,West Bengal,Travel,1995,0
579.15,9,8,1,1,0,0,290,1324.89,Gujarat,Food,1974,0
544.39,6,15,1,0,0,1,659,256.83,West Bengal,Utilities,1990,0
1250.37,3,20,1,0,0,0,88,919.89,Tamil Nadu,Grocery,1975,0
72.3,2,7,1,1,0,0,126,1555.64,Uttar Pradesh,Fuel,1985,0
689.93,3,15,1,1,0,0,283,887.6,Karnataka,Travel,1983,0
1031.75,1,18,1,0,0,1,408,1984.73,Delhi,Fuel,1996,0
658.98,3,19,1,1,0,1,350,145.69,Kerala,Utilities,1980,0
4322.3,2,15,1,1,0,0,558,140.02,West Bengal,Electronics,1975,0
431.46,9,7,1,1,0,0,511,1418.06,Telangana,Entertainment,1986,0
323.34,5,20,1,0,0,1,91,1060.48,Gujarat,Travel,1971,0
304.52,4,13,1,0,0,0,308,803.83,Gujarat,Grocery,1977,0
1991.48,7,8,1,1,0,1,487,295.6,West Bengal,Healthcare,1976,0
280.24,8,9,1,1,0,1,95,238.46,Kerala,Fuel,1990,0
2767.95,7,17,1,0,0,1,317,797.85,Kerala,Utilities,1984,0
352.94,29,3,3,1,0,1,39,2570.02,Gujarat,Travel,1994,1
60.03,2,7,1,0,0,1,65,91.12,Uttar Pradesh,Education,1972,0
142.79,5,14,1,0,0,1,651,1856.42,Rajasthan,Education,1970,0
2272.39,6,23,1,2,1,1,12,912.72,Delhi,Entertainment,1970,1
1999.0,6,6,1,1,0,0,379,137.58,Uttar Pradesh,Healthcare,1980,0
1329.32,7,9,1,0,0,0,503,2570.28,Tamil Nadu,Electronics,1976,0
182.73,1,15,1,0,0,1,232,1973.6,Kerala,Entertainment,1970,0
698.44,9,18,1,1,0,1,52,3723.45,Maharashtra,Utilities,1975,0
661.86,9,17,1,0,0,1,337,1566.9,West Bengal,Utilities,1987,0
221.57,2,18,1,0,0,1,328,84.94,Karnataka,Grocery,1982,0
246.23,2,6,1,0,0,1,647,835.92,Kerala,Travel,1990,0
2832.5,7,15,1,0,0,1,204,347.8,Gujarat,Travel,1996,0
3806.82,4,19,1,0,0,1,210,811.9,Rajasthan,Education,1995,0
642.6,8,18,1,1,0,0,198,72.03,Gujarat,Utilities,1971,0
1330.0,5,8,1,0,0,1,689,1748.12,Gujarat,Electronics,1976,0
261.38,6,19,1,1,0,1,591,1420.89,Delhi,Electronics,1989,0
4962.44,2,21,1,0,0,1,270,1322.0,Rajasthan,Entertainment,1997,0
373.11,2,21,1,1,0,0,83,3787.61,Karnataka,Education,1995,0
4990.86,5,1,1,2,1,0,57,2131.6,Tamil Nadu,Food,1980,1
1293.7,3,9,1,0,0,0,317,1504.63,Delhi,Utilities,1981,0
183.07,3,17,1,1,0,1,92,183.9,Gujarat,Entertainment,1998,0
198.88,8,21,1,0,0,1,395,757.98,Karnataka,Education,1990,0
489.86,6,8,1,1,0,1,553,3310.72,Tamil Nadu,Entertainment,1977,0
716.24,2,19,1,1,0,0,528,802.3,Tamil Nadu,Food,1981,0
1355.25,19,22,4,2,0,2,1,7225.97,Karnataka,Healthcare,1986,1
808.38,5,18,1,1,0,1,179,789.34,Telangana,Clothing,1979,0
1781.39,1,15,1,1,0,1,647,1456.94,Rajasthan,Healthcare,1989,0
4986.26,2,17,1,0,0,0,292,150.05,Gujarat,Food,1994,0
385.66,7,20,1,0,0,0,441,156.9,Telangana,Entertainment,1990,0
1064.75,2,17,1,0,0,0,562,109.87,Maharashtra,Entertainment,1978,0
1740.96,7,13,1,0,0,0,615,264.73,Telangana,Healthcare,1974,0
864.12,9,19,1,1,0,0,470,2568.26,Telangana,Fuel,1970,0
96.15,7,13,1,0,0,0,328,251.85,Gujarat,Clothing,1997,0
330.85,4,16,1,1,0,0,521,2381.79,West Bengal,Food,1989,0
1534.28,7,8,1,0,0,1,232,1234.95,Uttar Pradesh,Food,1978,0
1892.14,3,11,1,1,0,1,616,1181.52,Rajasthan,Clothing,1983,0
337.24,2,16,1,1,0,1,50,497.73,Maharashtra,Grocery,1982,0
291.42,4,16,1,0,0,1,141,300.17,Karnataka,Fuel,1974,0
2731.85,5,9,1,1,0,0,623,253.95,Telangana,Clothing,1997,0
715.1,3,13,1,1,0,0,319,5578.29,Tamil Nadu,Grocery,1998,0
603.26,8,7,1,1,0,0,670,1591.04,Maharashtra,Travel,1988,0
1452.58,4,19,1,1,0,0,432,930.72,Gujarat,Fuel,1988,0
2006.72,7,15,1,0,0,0,172,1477.06,Telangana,Food,1974,0
512.83,2,8,1,1,0,0,279,55.64,Tamil Nadu,Fuel,1992,0
4936.54,1,7,1,1,0,0,150,104.99,Karnataka,Electronics,1994,0
584.65,6,21,1,1,0,1,717,139.03,Delhi,Fuel,1985,0
105.7,28,23,4,1,1,1,28,1333.52,Karnataka,Healthcare,1984,1
584.95,8,20,1,0,0,1,582,680.12,Telangana,Clothing,1979,0
399.8,6,6,1,1,0,0,478,651.26,Gujarat,Food,1988,0
1300.31,6,10,1,0,0,0,727,685.98,Maharashtra,Utilities,1986,0
1825.69,16,23,2,0,0,0,2,637.96,Maharashtra,Travel,1987,1
5489.52,9,19,1,1,0,1,195,868.18,Telangana,Clothing,1997,0
1649.09,4,20,1,0,0,1,66,703.9,Delhi,Fuel,1984,0
84.13,8,7,1,0,0,0,649,4496.79,Gujarat,Fuel,1983,0
3284.34,2,8,1,1,0,1,170,399.51,Uttar Pradesh,Travel,1975,0
3094.3,7,8,1,0,0,1,25,148.66,Rajasthan,Fuel,1990,0
3529.94,7,16,1,0,0,1,673,318.3,Tamil Nadu,Utilities,1972,0
5062.33,4,6,1,1,0,1,99,3564.89,Gujarat,Fuel,1979,0
139.86,6,21,1,1,0,0,217,149.88,Maharashtra,Travel,1985,0
3344.01,6,10,1,0,0,1,100,1447.06,Telangana,Food,1983,0
1737.76,2,19,1,0,0,1,332,2987.16,Kerala,Healthcare,1990,0
810.61,9,6,1,0,0,0,706,100.84,Gujarat,Grocery,1992,0
825.31,8,6,1,0,0,0,467,466.29,Rajasthan,Entertainment,1977,0
637.01,1,20,1,1,0,0,366,415.14,West Bengal,Food,1976,0
1234.38,1,21,1,1,0,0,107,650.93,Gujarat,Food,1987,0
392.81,8,14,1,0,0,0,457,1432.15,Kerala,Fuel,1978,0
1117.98,1,19,1,0,0,1,135,319.8,Tamil Nadu,Grocery,1991,0
1331.51,9,16,1,0,0,1,523,407.01,Maharashtra,Travel,1984,0
11253.98,10,1,1,0,0,1,20,2834.57,Telangana,Utilities,1975,1
12202.33,28,2,2,2,1,2,6,977.72,Rajasthan,Fuel,1978,1
254.64,4,10,1,1,0,1,328,788.92,Telangana,Fuel,1987,0
111.31,9,21,1,0,0,0,129,799.89,Maharashtra,Entertainment,1976,0
1198.64,7,23,3,0,0,2,48,2955.1,Tamil Nadu,Grocery,1989,1
917.79,8,8,1,1,0,1,712,703.43,Karnataka,Utilities,1984,0
1607.97,1,21,1,1,0,0,649,341.38,Maharashtra,Travel,1973,0
3223.77,9,13,1,1,0,1,690,2479.73,Rajasthan,Fuel,1986,0
346.63,7,15,1,1,0,1,646,942.4,Uttar Pradesh,Utilities,1985,0
980.46,7,19,1,0,0,0,234,1073.04,Telangana,Grocery,1971,0
1324.68,7,15,1,1,0,0,691,84.38,Uttar Pradesh,Grocery,1985,0
4062.42,7,11,1,1,0,0,70,318.87,Tamil Nadu,Fuel,1977,0
297.47,8,18,1,0,0,1,233,10.0,West Bengal,Healthcare,1970,0
11450.07,21,3,2,1,0,0,47,1445.23,Telangana,Entertainment,1999,1
1474.89,5,20,1,1,0,0,380,106.06,Delhi,Fuel,1989,0
805.3,8,21,1,1,0,0,92,875.36,Delhi,Fuel,1974,0
637.42,6,7,1,1,0,0,430,858.24,Rajasthan,Utilities,1981,0
109.56,9,17,1,0,0,0,439,179.87,Maharashtra,Grocery,1993,0
742.79,3,8,1,1,0,1,498,905.33,Kerala,Education,1978,0
347.8,2,19,1,0,0,0,409,1282.57,Karnataka,Grocery,1993,0
2193.32,4,4,1,2,0,0,53,799.62,Rajasthan,Food,1982,1
1404.74,7,10,1,1,0,0,722,122.27,Gujarat,Healthcare,1973,0
1019.4,8,6,1,0,0,1,14,77.58,Tamil Nadu,Utilities,1984,0
10.0,9,15,1,1,0,1,378,3599.62,Rajasthan,Entertainment,1989,0
90.74,3,6,1,1,0,1,471,572.26,Karnataka,Entertainment,1993,0
1668.15,3,7,1,1,0,0,311,499.86,Maharashtra,Utilities,1989,0
10.0,4,21,1,0,0,1,350,322.32,West Bengal,Grocery,1977,0
453.94,5,16,1,1,0,0,559,1466.78,Kerala,Clothing,1982,0
1159.88,3,14,1,0,0,1,321,702.2,Delhi,Utilities,1979,0
791.32,1,21,1,0,0,0,436,1061.68,Delhi,Fuel,1980,0
731.36,6,14,1,1,0,1,174,92.89,Delhi,Education,1975,0
588.3,9,12,1,1,0,1,362,4058.05,Karnataka,Food,1971,0
945.43,2,18,1,0,0,1,150,346.83,Gujarat,Food,1982,0
2749.16,1,6,1,0,0,1,82,20.42,Uttar Pradesh,Grocery,1974,0
3107.06,1,6,1,1,0,0,323,1484.35,West Bengal,Clothing,1970,0
361.7,8,12,1,0,0,1,248,23.02,Karnataka,Food,1993,0
292.85,2,14,1,1,0,0,648,1932.62,Telangana,Healthcare,1992,0
53.64,7,13,1,0,0,0,507,352.04,Delhi,Entertainment,1993,0
1146.2,9,6,1,0,0,1,93,1022.65,Delhi,Fuel,1972,0
2404.42,8,20,1,1,0,1,726,357.67,West Bengal,Education,1992,0
435.79,1,14,1,1,0,0,192,333.72,West Bengal,Fuel,1971,0
79.82,8,13,1,0,0,0,633,461.87,Karnataka,Food,1997,0
1115.17,7,17,1,0,0,1,71,1426.21,Delhi,Grocery,1998,0
520.44,1,18,1,1,0,0,501,170.42,Uttar Pradesh,Education,1994,0
2945.29,3,18,1,1,0,1,446,652.06,West Bengal,Utilities,1992,0
1821.77,4,22,2,0,1,0,27,5854.69,Kerala,Entertainment,1995,1
219.75,6,6,1,1,0,1,662,1557.88,Karnataka,Fuel,1976,0
2548.47,6,17,1,1,0,0,253,49.59,Maharashtra,Travel,1989,0
675.42,2,12,1,0,0,1,529,871.68,Telangana,Clothing,1985,0
